tourney_id,tourney_name,tourney_date,round,surface,winner_name,loser_name,winner_name_norm,loser_name_norm,winner_elo_pre,loser_elo_pre,winner_elo_post,loser_elo_post,k_used,exp_winner,exp_loser
2009-580,Australian Open,2009-01-19,R128,Hard,Florian Mayer,Lamine Ouahab,florian mayer,lamine ouahab,1516.8358286645641,1500.0,1532.0611163800625,1484.7747122845017,32.0,0.524209758890676,0.475790241109324
2009-580,Australian Open,2009-01-19,R128,Hard,Bernard Tomic,Potito Starace,bernard tomic,potito starace,1500.0,1404.3126931651639,1511.7015707909034,1392.6111223742605,32.0,0.6343259127842674,0.3656740872157326
2009-580,Australian Open,2009-01-19,R128,Hard,Gilles Muller,Feliciano Lopez,gilles muller,feliciano lopez,1565.2959215636074,1611.089652302339,1583.3926728687777,1592.9929009971686,32.0,0.4344765217134279,0.5655234782865721
2009-580,Australian Open,2009-01-19,R128,Hard,Marin Cilic,Kevin Anderson,marin cilic,kevin anderson,1571.4360009925945,1466.6333405822072,1582.750905265354,1455.3184363094476,32.0,0.6464092414762639,0.3535907585237361
2009-580,Australian Open,2009-01-19,R128,Hard,Janko Tipsarevic,Oscar Hernandez,janko tipsarevic,oscar hernandez,1575.4315032313273,1424.0912289950368,1584.8717547859083,1414.6509774404558,32.0,0.7049921389193461,0.2950078610806539
2009-580,Australian Open,2009-01-19,R128,Hard,Dominik Hrbaty,John Isner,dominik hrbaty,john isner,1510.32244438703,1479.7550340160217,1524.918383957214,1465.1590944458376,32.0,0.5438768884317499,0.45612311156825014
2009-580,Australian Open,2009-01-19,R128,Hard,David Ferrer,Denis Gremelmayr,david ferrer,denis gremelmayr,1729.4630684606777,1484.0615860216549,1735.7292216190242,1477.7954328633084,32.0,0.8041827138016762,0.19581728619832384
2009-580,Australian Open,2009-01-19,R128,Hard,Stan Wawrinka,Ivo Minar,stan wawrinka,ivo minar,1636.2529031570266,1427.4603273559242,1643.6492616258777,1420.063968887073,32.0,0.7688637978484006,0.23113620215159936
2009-580,Australian Open,2009-01-19,R128,Hard,Brydan Klein,Bjorn Phau,brydan klein,bjorn phau,1484.0878900808186,1441.557706072878,1498.1390273431862,1427.5065688105105,32.0,0.5609019605510124,0.4390980394489876
2009-580,Australian Open,2009-01-19,R128,Hard,Brian Dabul,Philipp Petzschner,brian dabul,philipp petzschner,1488.1463265305974,1521.2708437781457,1505.6671617242412,1503.750008584502,32.0,0.45247390019863476,0.5475260998013652
2009-580,Australian Open,2009-01-19,R128,Hard,Tomas Berdych,Robby Ginepri,tomas berdych,robby ginepri,1677.8952989287568,1573.701629925199,1689.2358567720476,1562.3610720819083,32.0,0.645607567397162,0.35439243260283804
2009-580,Australian Open,2009-01-19,R128,Hard,Marat Safin,Ivan Navarro,marat safin,ivan navarro,1754.4879454621398,1472.8747427854748,1759.7696666391942,1467.5930216084205,32.0,0.8349462132170539,0.16505378678294613
2009-580,Australian Open,2009-01-19,R128,Hard,Guillermo Garcia Lopez,Agustin Calleri,guillermo garcia lopez,agustin calleri,1502.3278320425582,1449.4456318969728,1515.9111504160383,1435.8623135234927,32.0,0.5755213008287475,0.42447869917125247
2009-580,Australian Open,2009-01-19,R128,Hard,Evgeny Korolev,Carlos Moya,evgeny korolev,carlos moya,1469.362429413805,1613.9570219122804,1491.6617033409557,1591.6577479851298,32.0,0.3031476897765413,0.6968523102234587
2009-580,Australian Open,2009-01-19,R128,Hard,Roger Federer,Andreas Seppi,roger federer,andreas seppi,2102.5448476239767,1506.1294735915199,2103.5455689460655,1505.128752269431,32.0,0.9687274586847284,0.031272541315271574
2009-580,Australian Open,2009-01-19,R64,Hard,Rafael Nadal,Roko Karanusic,rafael nadal,roko karanusic,1983.3602809027511,1454.0856198166794,1984.8117368647331,1452.6341638546974,32.0,0.9546420011880634,0.045357998811936584
2009-580,Australian Open,2009-01-19,R64,Hard,Tommy Haas,Flavio Cipolla,tommy haas,flavio cipolla,1761.810013736716,1545.7776322253148,1768.9720310463447,1538.6156149156861,32.0,0.7761869590740997,0.22381304092590026
2009-580,Australian Open,2009-01-19,R64,Hard,Richard Gasquet,Denis Istomin,richard gasquet,denis istomin,1668.1332303304985,1522.612234423211,1677.7979446616382,1512.9475200920713,32.0,0.6979776771518827,0.30202232284811725
2009-580,Australian Open,2009-01-19,R64,Hard,Fernando Gonzalez,Guillermo Canas,fernando gonzalez,guillermo canas,1733.2984718446708,1609.3644558284236,1743.821455691424,1598.8414719816703,32.0,0.6711567547889584,0.3288432452110416
2009-580,Australian Open,2009-01-19,R64,Hard,Gael Monfils,Stefan Koubek,gael monfils,stefan koubek,1670.325193904204,1519.0654707100268,1679.7685317434239,1509.622132870807,32.0,0.7048956925243842,0.2951043074756158
2009-580,Australian Open,2009-01-19,R64,Hard,Nicolas Almagro,Fabio Fognini,nicolas almagro,fabio fognini,1541.7699689986248,1461.0226086500952,1554.116951627821,1448.675626020899,32.0,0.6141567928376224,0.38584320716237763
2009-580,Australian Open,2009-01-19,R64,Hard,Mario Ancic,Ivo Karlovic,mario ancic,ivo karlovic,1774.442028797981,1488.7739170834138,1779.621616294544,1483.5943295868508,32.0,0.8381378907324056,0.16186210926759437
2009-580,Australian Open,2009-01-19,R64,Hard,Gilles Simon,Chris Guccione,gilles simon,chris guccione,1542.3772362616176,1435.300285766242,1553.5965704082573,1424.0809516196023,32.0,0.6493958079175071,0.35060419208249294
2009-580,Australian Open,2009-01-19,R64,Hard,Andy Murray,Marcel Granollers,andy murray,marcel granollers,1746.797439323512,1461.8547607661696,1751.9951810064767,1456.657019083205,32.0,0.8375705724073523,0.16242942759264767
2009-580,Australian Open,2009-01-19,R64,Hard,Jurgen Melzer,Andreas Beck,jurgen melzer,andreas beck,1553.1281436083177,1522.7760568360964,1567.7339233700477,1508.1702770743664,32.0,0.5435693824459348,0.4564306175540652
2009-580,Australian Open,2009-01-19,R64,Hard,Radek Stepanek,Michael Berrer,radek stepanek,michael berrer,1639.5270604160105,1464.2873697817595,1648.0781786342393,1455.7362515635307,32.0,0.7327775556803503,0.2672224443196497
2009-580,Australian Open,2009-01-19,R64,Hard,Fernando Verdasco,Arnaud Clement,fernando verdasco,arnaud clement,1688.451417972678,1545.9700297398085,1698.2345726625144,1536.186875049972,32.0,0.6942764159426129,0.3057235840573871
2009-580,Australian Open,2009-01-19,R64,Hard,James Blake,Sebastien De Chaunac,james blake,sebastien de chaunac,1684.4888371629786,1495.660971801987,1692.5588302218998,1487.5909787430658,32.0,0.747812716908712,0.252187283091288
2009-580,Australian Open,2009-01-19,R64,Hard,Igor Andreev,Ernests Gulbis,igor andreev,ernests gulbis,1639.995313480653,1613.7381875324647,1654.7884249616873,1598.9450760514305,32.0,0.537715266217681,0.46228473378231905
2009-580,Australian Open,2009-01-19,R64,Hard,Dudi Sela,Victor Hanescu,dudi sela,victor hanescu,1487.373338520321,1517.5496324905403,1504.759524318233,1500.1634466926284,32.0,0.4566816938152546,0.5433183061847454
2009-580,Australian Open,2009-01-19,R64,Hard,Jo-Wilfried Tsonga,Ivan Ljubicic,jo-wilfried tsonga,ivan ljubicic,1676.8848493602281,1586.5919823595568,1688.8178604316277,1574.6589712881573,32.0,0.6270934040187635,0.37290659598123654
2009-580,Australian Open,2009-01-19,R64,Hard,Andy Roddick,Xavier Malisse,andy roddick,xavier malisse,1808.4664522470782,1599.9111709874041,1815.8705815971518,1592.5070416373305,32.0,0.768620957810197,0.23137904218980299
2009-580,Australian Open,2009-01-19,R64,Hard,Fabrice Santoro,Philipp Kohlschreiber,fabrice santoro,philipp kohlschreiber,1581.1094387413912,1538.4600379941644,1595.1551675489789,1524.4143091865767,32.0,0.5610709747628878,0.4389290252371122
2009-580,Australian Open,2009-01-19,R64,Hard,Tommy Robredo,Viktor Troicki,tommy robredo,viktor troicki,1724.5829501450914,1535.3477383538182,1732.6388004779317,1527.291888020978,32.0,0.7482546770987435,0.2517453229012565
2009-580,Australian Open,2009-01-19,R64,Hard,Yen Hsun Lu,David Nalbandian,yen hsun lu,david nalbandian,1429.4894498986955,1715.1009095550128,1456.3084465107834,1688.281912942925,32.0,0.16190635587225596,0.838093644127744
2009-580,Australian Open,2009-01-19,R64,Hard,Marcos Baghdatis,Robin Soderling,marcos baghdatis,robin soderling,1700.464381822071,1518.9972977183136,1708.7927581006782,1510.6689214397063,32.0,0.7397382412935217,0.2602617587064783
2009-580,Australian Open,2009-01-19,R64,Hard,Mardy Fish,Simone Bolelli,mardy fish,simone bolelli,1641.5533690688553,1572.8698401326885,1654.4309450609046,1559.9922641406392,32.0,0.5975757502484608,0.40242424975153923
2009-580,Australian Open,2009-01-19,R64,Hard,Amer Delic,Paul Henri Mathieu,amer delic,paul henri mathieu,1498.7308676498553,1646.3305768762714,1521.1466815296953,1623.9147629964314,32.0,0.29950581625500267,0.7004941837449974
2009-580,Australian Open,2009-01-19,R64,Hard,Novak Djokovic,Jeremy Chardy,novak djokovic,jeremy chardy,1894.241339098064,1555.2918997834306,1898.2230362697605,1551.310202611734,32.0,0.8755719633844805,0.12442803661551949
2009-580,Australian Open,2009-01-19,R64,Hard,Juan Martin del Potro,Florian Mayer,juan martin del potro,florian mayer,1589.5415648788367,1532.0611163800625,1602.918381947402,1518.6842993114972,32.0,0.581974466607334,0.418025533392666
2009-580,Australian Open,2009-01-19,R64,Hard,Gilles Muller,Bernard Tomic,gilles muller,bernard tomic,1583.3926728687777,1511.7015707909034,1596.1372477996704,1498.9569958600107,32.0,0.6017320334096019,0.3982679665903981
2009-580,Australian Open,2009-01-19,R64,Hard,Marin Cilic,Janko Tipsarevic,marin cilic,janko tipsarevic,1582.750905265354,1584.8717547859083,1598.8485727820578,1568.7740872692045,32.0,0.49694789010300794,0.503052109896992
2009-580,Australian Open,2009-01-19,R64,Hard,David Ferrer,Dominik Hrbaty,david ferrer,dominik hrbaty,1735.7292216190242,1524.918383957214,1743.0597171308314,1517.5878884454069,32.0,0.7709220152560282,0.22907798474397179
2009-580,Australian Open,2009-01-19,R64,Hard,Stan Wawrinka,Brydan Klein,stan wawrinka,brydan klein,1643.6492616258777,1498.1390273431862,1653.3143938541746,1488.4738951148893,32.0,0.6979646178657214,0.3020353821342786
2009-580,Australian Open,2009-01-19,R64,Hard,Tomas Berdych,Brian Dabul,tomas berdych,brian dabul,1689.2358567720476,1505.6671617242412,1697.489916870652,1497.4131016256367,32.0,0.7420606219186093,0.25793937808139067
2009-580,Australian Open,2009-01-19,R64,Hard,Marat Safin,Guillermo Garcia Lopez,marat safin,guillermo garcia lopez,1759.7696666391942,1515.9111504160383,1766.0806984634075,1509.6001185918249,32.0,0.8027802554933291,0.1972197445066709
2009-580,Australian Open,2009-01-19,R64,Hard,Roger Federer,Evgeny Korolev,roger federer,evgeny korolev,2103.5455689460655,1491.6617033409557,2104.4634798665998,1490.7437924204216,32.0,0.9713152837333082,0.02868471626669178
2009-580,Australian Open,2009-01-19,R32,Hard,Rafael Nadal,Tommy Haas,rafael nadal,tommy haas,1984.8117368647331,1768.9720310463447,1991.9799217906586,1761.8038461204192,32.0,0.7759942210648296,0.22400577893517037
2009-580,Australian Open,2009-01-19,R32,Hard,Fernando Gonzalez,Richard Gasquet,fernando gonzalez,richard gasquet,1743.821455691424,1677.7979446616382,1756.8170388043059,1664.8023615487564,32.0,0.5938880277224458,0.40611197227755425
2009-580,Australian Open,2009-01-19,R32,Hard,Gael Monfils,Nicolas Almagro,gael monfils,nicolas almagro,1679.7685317434239,1554.116951627821,1690.2218058156598,1543.663677555585,32.0,0.6733351852426261,0.32666481475737386
2009-580,Australian Open,2009-01-19,R32,Hard,Gilles Simon,Mario Ancic,gilles simon,mario ancic,1553.5965704082573,1779.621616294544,1578.7492376880552,1754.4689490147462,32.0,0.2139791475063139,0.7860208524936861
2009-580,Australian Open,2009-01-19,R32,Hard,Andy Murray,Jurgen Melzer,andy murray,jurgen melzer,1751.9951810064767,1567.7339233700477,1760.224846024334,1559.5042583521904,32.0,0.7428229681919564,0.25717703180804363
2009-580,Australian Open,2009-01-19,R32,Hard,Fernando Verdasco,Radek Stepanek,fernando verdasco,radek stepanek,1698.2345726625144,1648.0781786342393,1711.9406982747419,1634.3720530220119,32.0,0.5716835746178912,0.4283164253821088
2009-580,Australian Open,2009-01-19,R32,Hard,James Blake,Igor Andreev,james blake,igor andreev,1692.5588302218998,1654.7884249616873,1706.8262587529903,1640.5209964305968,32.0,0.554142858403422,0.44585714159657797
2009-580,Australian Open,2009-01-19,R32,Hard,Jo-Wilfried Tsonga,Dudi Sela,jo-wilfried tsonga,dudi sela,1688.8178604316277,1504.759524318233,1697.0546683474345,1496.522716402426,32.0,0.7425997526310346,0.2574002473689654
2009-580,Australian Open,2009-01-19,R32,Hard,Andy Roddick,Fabrice Santoro,andy roddick,fabrice santoro,1815.8705815971518,1595.1551675489789,1822.8838557576933,1588.1418933884374,32.0,0.7808351824830843,0.21916481751691574
2009-580,Australian Open,2009-01-19,R32,Hard,Tommy Robredo,Yen Hsun Lu,tommy robredo,yen hsun lu,1732.6388004779317,1456.3084465107834,1738.0560001576762,1450.8912468310389,32.0,0.8307125100079822,0.16928748999201781
2009-580,Australian Open,2009-01-19,R32,Hard,Marcos Baghdatis,Mardy Fish,marcos baghdatis,mardy fish,1708.7927581006782,1654.4309450609046,1722.309535493486,1640.9141676680968,32.0,0.5776007064747525,0.4223992935252475
2009-580,Australian Open,2009-01-19,R32,Hard,Novak Djokovic,Amer Delic,novak djokovic,amer delic,1898.2230362697605,1521.1466815296953,1901.5004593943174,1517.8692584051385,32.0,0.8975805273575979,0.10241947264240214
2009-580,Australian Open,2009-01-19,R32,Hard,Juan Martin del Potro,Gilles Muller,juan martin del potro,gilles muller,1602.918381947402,1596.1372477996704,1618.6061388269375,1580.4494909201348,32.0,0.5097575975145152,0.4902424024854848
2009-580,Australian Open,2009-01-19,R32,Hard,Marin Cilic,David Ferrer,marin cilic,david ferrer,1598.8485727820578,1743.0597171308314,1621.1329189060245,1720.7753710068646,32.0,0.3036141836260375,0.6963858163739625
2009-580,Australian Open,2009-01-19,R32,Hard,Tomas Berdych,Stan Wawrinka,tomas berdych,stan wawrinka,1697.489916870652,1653.3143938541746,1711.4664512102197,1639.3378595146069,32.0,0.5632333018885117,0.43676669811148827
2009-580,Australian Open,2009-01-19,R32,Hard,Roger Federer,Marat Safin,roger federer,marat safin,2104.4634798665998,1766.0806984634075,2108.456562973813,1762.0876153561942,32.0,0.8752161528995849,0.12478384710041512
2009-580,Australian Open,2009-01-19,R16,Hard,Rafael Nadal,Fernando Gonzalez,rafael nadal,fernando gonzalez,1991.9799217906586,1756.8170388043059,1998.5484045391386,1750.2485560558257,32.0,0.7947349141099984,0.2052650858900016
2009-580,Australian Open,2009-01-19,R16,Hard,Gilles Simon,Gael Monfils,gilles simon,gael monfils,1578.7492376880552,1690.2218058156598,1599.713553342595,1669.25749016112,32.0,0.34486513579563155,0.6551348642043684
2009-580,Australian Open,2009-01-19,R16,Hard,Fernando Verdasco,Andy Murray,fernando verdasco,andy murray,1711.9406982747419,1760.224846024334,1730.1500602418137,1742.0154840572623,32.0,0.43095743852900553,0.5690425614709944
2009-580,Australian Open,2009-01-19,R16,Hard,Jo-Wilfried Tsonga,James Blake,jo-wilfried tsonga,james blake,1697.0546683474345,1706.8262587529903,1713.5045481019647,1690.37637899846,32.0,0.48594125767092766,0.5140587423290723
2009-580,Australian Open,2009-01-19,R16,Hard,Andy Roddick,Tommy Robredo,andy roddick,tommy robredo,1822.8838557576933,1738.0560001576762,1835.053204518078,1725.8866513972914,32.0,0.6197078512379776,0.38029214876202244
2009-580,Australian Open,2009-01-19,R16,Hard,Novak Djokovic,Marcos Baghdatis,novak djokovic,marcos baghdatis,1901.5004593943174,1722.309535493486,1909.9098118096028,1713.9001830782006,32.0,0.7372077370223299,0.2627922629776701
2009-580,Australian Open,2009-01-19,R16,Hard,Juan Martin del Potro,Marin Cilic,juan martin del potro,marin cilic,1618.6061388269375,1621.1329189060245,1634.7224992983172,1605.0165584346448,32.0,0.49636373526938693,0.5036362647306131
2009-580,Australian Open,2009-01-19,R16,Hard,Roger Federer,Tomas Berdych,roger federer,tomas berdych,2108.456562973813,1711.4664512102197,2111.4118014690425,1708.5112127149905,32.0,0.9076487970240852,0.09235120297591481
2009-580,Australian Open,2009-01-19,QF,Hard,Rafael Nadal,Gilles Simon,rafael nadal,gilles simon,1998.5484045391386,1599.713553342595,2001.4752820644148,1596.7866758173188,32.0,0.9085350773351158,0.09146492266488415
2009-580,Australian Open,2009-01-19,QF,Hard,Fernando Verdasco,Jo-Wilfried Tsonga,fernando verdasco,jo-wilfried tsonga,1730.1500602418137,1713.5045481019647,1745.3840920405173,1698.270516303261,32.0,0.5239365062905099,0.4760634937094901
2009-580,Australian Open,2009-01-19,QF,Hard,Andy Roddick,Novak Djokovic,andy roddick,novak djokovic,1835.053204518078,1909.9098118096028,1854.4481092487504,1890.5149070789305,32.0,0.3939092271664914,0.6060907728335085
2009-580,Australian Open,2009-01-19,QF,Hard,Roger Federer,Juan Martin del Potro,roger federer,juan martin del potro,2111.4118014690425,1634.7224992983172,2113.3453660712858,1632.7889346960737,32.0,0.9395761061798953,0.06042389382010471
2009-580,Australian Open,2009-01-19,SF,Hard,Rafael Nadal,Fernando Verdasco,rafael nadal,fernando verdasco,2001.4752820644148,1745.3840920405173,2007.437144401685,1739.4222297032472,32.0,0.8136918019603127,0.18630819803968734
2009-580,Australian Open,2009-01-19,SF,Hard,Roger Federer,Andy Roddick,roger federer,andy roddick,2113.3453660712858,1854.4481092487504,2119.2292649408546,1848.5642103791815,32.0,0.8161281603259749,0.1838718396740251
2009-580,Australian Open,2009-01-19,F,Hard,Rafael Nadal,Roger Federer,rafael nadal,roger federer,2007.437144401685,2119.2292649408546,2028.4147555276006,2098.251653814939,32.0,0.3444496523151329,0.6555503476848671
2009-520,Roland Garros,2009-05-25,R128,Clay,Rafael Nadal,Marcos Daniel,rafael nadal,marcos daniel,2028.4147555276006,1398.8178969404078,2029.2459972888767,1397.9866551791317,32.0,0.9740236949601274,0.025976305039872583
2009-520,Roland Garros,2009-05-25,R128,Clay,Teymuraz Gabashvili,Igor Kunitsyn,teymuraz gabashvili,igor kunitsyn,1450.2920196607722,1406.0086239697528,1464.263665924917,1392.036977705608,32.0,0.5633860542454754,0.4366139457545246
2009-520,Roland Garros,2009-05-25,R128,Clay,Andrey Golubev,Denis Gremelmayr,andrey golubev,denis gremelmayr,1489.319684954357,1477.7954328633084,1504.7891680792125,1462.325949738453,32.0,0.5165786523482683,0.4834213476517317
2009-520,Roland Garros,2009-05-25,R128,Clay,Lleyton Hewitt,Ivo Karlovic,lleyton hewitt,ivo karlovic,1782.8824225935382,1483.5943295868508,1787.730602382359,1478.74614979803,32.0,0.8484943815993508,0.15150561840064924
2009-520,Roland Garros,2009-05-25,R128,Clay,Robin Soderling,Kevin Kim,robin soderling,kevin kim,1510.6689214397063,1418.220909835831,1522.5092442776177,1406.3805869979196,32.0,0.6299899113152736,0.3700100886847264
2009-520,Roland Garros,2009-05-25,R128,Clay,Denis Istomin,Santiago Giraldo,denis istomin,santiago giraldo,1512.9475200920713,1474.8105850476727,1527.1982691378917,1460.5598360018523,32.0,0.55466409231811,0.44533590768189
2009-520,Roland Garros,2009-05-25,R128,Clay,Nicolas Kiefer,Ilija Bozoljac,nicolas kiefer,ilija bozoljac,1650.888659701987,1511.1655082153275,1660.779990447017,1501.2741774702974,32.0,0.6908959142178132,0.30910408578218684
2009-520,Roland Garros,2009-05-25,R128,Clay,David Ferrer,Frederico Gil,david ferrer,frederico gil,1720.7753710068646,1458.4317431847219,1726.564599980293,1452.6425142112935,32.0,0.8190865945803601,0.18091340541963985
2009-520,Roland Garros,2009-05-25,R128,Clay,Nikolay Davydenko,Stefan Koubek,nikolay davydenko,stefan koubek,1762.6967309716822,1509.622132870807,1768.7432917349968,1503.5755721074925,32.0,0.8110449761464223,0.18895502385357765
2009-520,Roland Garros,2009-05-25,R128,Clay,Diego Junqueira,Paul Capdeville,diego junqueira,paul capdeville,1493.4637706230578,1487.6926629700592,1509.1980257342586,1471.9584078588584,32.0,0.5083045277749719,0.4916954722250281
2009-520,Roland Garros,2009-05-25,R128,Clay,Nicolas Massu,Daniel Koellerer,nicolas massu,daniel koellerer,1472.4202580179915,1500.0,1489.6876910221831,1482.7325669958084,32.0,0.4603927186190099,0.5396072813809901
2009-520,Roland Garros,2009-05-25,R128,Clay,Stan Wawrinka,Nicolas Devilder,stan wawrinka,nicolas devilder,1639.3378595146069,1461.1036209473689,1647.7813975809838,1452.660082880992,32.0,0.7361394354257209,0.2638605645742791
2009-520,Roland Garros,2009-05-25,R128,Clay,Nicolas Almagro,Agustin Calleri,nicolas almagro,agustin calleri,1543.663677555585,1435.8623135234927,1554.8526484901777,1424.6733425889001,32.0,0.650344658293984,0.349655341706016
2009-520,Roland Garros,2009-05-25,R128,Clay,Ernests Gulbis,Sam Querrey,ernests gulbis,sam querrey,1598.9450760514305,1532.0120789758384,1611.9002725296998,1519.0568824975692,32.0,0.5951501100540856,0.4048498899459144
2009-520,Roland Garros,2009-05-25,R128,Clay,Philipp Petzschner,Peter Polansky,philipp petzschner,peter polansky,1503.750008584502,1489.7103154396514,1519.1038085157109,1474.3565155084425,32.0,0.520193752149724,0.47980624785027604
2009-520,Roland Garros,2009-05-25,R128,Clay,Fernando Verdasco,Florent Serra,fernando verdasco,florent serra,1739.4222297032472,1481.637227895747,1745.3369364713287,1475.7225211276655,32.0,0.8151654134974521,0.18483458650254792
2009-520,Roland Garros,2009-05-25,R128,Clay,Andy Murray,Juan Ignacio Chela,andy murray,juan ignacio chela,1742.0154840572623,1575.7916666862955,1750.8957103882703,1566.9114403552874,32.0,0.7224929271559961,0.2775070728440039
2009-520,Roland Garros,2009-05-25,R128,Clay,Potito Starace,Mischa Zverev,potito starace,mischa zverev,1392.6111223742605,1481.6490119789987,1412.62400212712,1461.6361322261391,32.0,0.37459750772314043,0.6254024922768595
2009-520,Roland Garros,2009-05-25,R128,Clay,Janko Tipsarevic,Albert Montanes,janko tipsarevic,albert montanes,1568.7740872692045,1433.1852343016658,1578.8287915971955,1423.1305299736748,32.0,0.685790489750279,0.314209510249721
2009-520,Roland Garros,2009-05-25,R128,Clay,Feliciano Lopez,Franco Ferreiro,feliciano lopez,franco ferreiro,1592.9929009971686,1500.0,1604.8098363353745,1488.183064661794,32.0,0.6307207706810665,0.36927922931893353
2009-520,Roland Garros,2009-05-25,R128,Clay,Radek Stepanek,Gaston Gaudio,radek stepanek,gaston gaudio,1634.3720530220119,1612.991901910393,1649.3887016173996,1597.9752533150051,32.0,0.5307297313941296,0.4692702686058704
2009-520,Roland Garros,2009-05-25,R128,Clay,Mathieu Montcourt,Yen Hsun Lu,mathieu montcourt,yen hsun lu,1508.3558572371446,1450.8912468310389,1521.733384077185,1437.5137199909984,32.0,0.5819522862487386,0.4180477137512614
2009-520,Roland Garros,2009-05-25,R128,Clay,Dudi Sela,Jean Rene Lisnard,dudi sela,jean rene lisnard,1496.522716402426,1457.935219234465,1510.7529672207754,1443.7049684161157,32.0,0.5553046619265858,0.4446953380734142
2009-520,Roland Garros,2009-05-25,R128,Clay,Marin Cilic,Jan Hernych,marin cilic,jan hernych,1605.0165584346448,1453.8017946911157,1614.4616191343298,1444.3567339914307,32.0,0.7048418531348455,0.2951581468651545
2009-520,Roland Garros,2009-05-25,R128,Clay,Fernando Gonzalez,Jiri Vanek,fernando gonzalez,jiri vanek,1750.2485560558257,1366.359548230552,1753.4123986458835,1363.1957056404942,32.0,0.9011299190606921,0.09887008093930794
2009-520,Roland Garros,2009-05-25,R128,Clay,Rui Machado,Kristof Vliegen,rui machado,kristof vliegen,1507.0821274267375,1431.1737487883615,1519.6409972997749,1418.6148789153242,32.0,0.6075353164675831,0.3924646835324169
2009-520,Roland Garros,2009-05-25,R128,Clay,Josselin Ouanna,Marcel Granollers,josselin ouanna,marcel granollers,1485.0583871976978,1456.657019083205,1499.7533614510364,1441.9620448298663,32.0,0.540782054583166,0.45921794541683403
2009-520,Roland Garros,2009-05-25,R128,Clay,Marat Safin,Alexandre Sidorenko,marat safin,alexandre sidorenko,1762.0876153561942,1482.316272110811,1767.4162596792198,1476.9876277877854,32.0,0.8334798649054457,0.16652013509455432
2009-520,Roland Garros,2009-05-25,R128,Clay,Victor Hanescu,Steve Darcis,victor hanescu,steve darcis,1500.1634466926284,1468.052602630327,1514.6888838128539,1453.5271655101017,32.0,0.5460800899929545,0.45391991000704546
2009-520,Roland Garros,2009-05-25,R128,Clay,Mikhail Youzhny,Gilles Muller,mikhail youzhny,gilles muller,1710.198528058156,1580.4494909201348,1720.4864682971345,1570.1615506811563,32.0,0.6785018675319239,0.3214981324680761
2009-520,Roland Garros,2009-05-25,R128,Clay,Robert Kendrick,Daniel Brands,robert kendrick,daniel brands,1420.6459128563627,1488.9269634396715,1439.7505039095365,1469.8223723864976,32.0,0.4029815295883174,0.5970184704116825
2009-520,Roland Garros,2009-05-25,R128,Clay,Gilles Simon,Wayne Odesnik,gilles simon,wayne odesnik,1596.7866758173188,1489.5559769145302,1607.9995625517256,1478.3430901801235,32.0,0.6495972895497873,0.35040271045021265
2009-520,Roland Garros,2009-05-25,R128,Clay,Juan Martin del Potro,Michael Llodra,juan martin del potro,michael llodra,1632.7889346960737,1496.1640508007138,1642.8025612455615,1486.150424251226,32.0,0.6870741703285059,0.31292582967149407
2009-520,Roland Garros,2009-05-25,R128,Clay,Viktor Troicki,Lukasz Kubot,viktor troicki,lukasz kubot,1527.291888020978,1517.956275197845,1542.862070600284,1502.386092618539,32.0,0.5134317943966891,0.48656820560331093
2009-520,Roland Garros,2009-05-25,R128,Clay,Martin Vassallo Arguello,Thomaz Bellucci,martin vassallo arguello,thomaz bellucci,1460.7120458570498,1473.0506621335687,1477.280021378148,1456.4826866124706,32.0,0.4822507649656872,0.5177492350343128
2009-520,Roland Garros,2009-05-25,R128,Clay,Igor Andreev,Fabio Fognini,igor andreev,fabio fognini,1640.5209964305968,1448.675626020899,1648.4866152295574,1440.7100072219384,32.0,0.7510744125324785,0.24892558746752147
2009-520,Roland Garros,2009-05-25,R128,Clay,Arnaud Clement,Dmitry Tursunov,arnaud clement,dmitry tursunov,1536.186875049972,1606.4955873169886,1555.3812250255794,1587.3012373413812,32.0,0.400176563262269,0.599823436737731
2009-520,Roland Garros,2009-05-25,R128,Clay,Christophe Rochus,Fabrice Santoro,christophe rochus,fabrice santoro,1354.8139627879036,1588.1418933884374,1380.190168216352,1562.765687959989,32.0,0.20699358036098645,0.7930064196390135
2009-520,Roland Garros,2009-05-25,R128,Clay,Juan Monaco,Marcos Baghdatis,juan monaco,marcos baghdatis,1493.5872058297612,1713.9001830782006,1518.5612371570119,1688.9261517509499,32.0,0.21956152102341667,0.7804384789765834
2009-520,Roland Garros,2009-05-25,R128,Clay,Jo-Wilfried Tsonga,Julien Benneteau,jo-wilfried tsonga,julien benneteau,1698.270516303261,1461.9829614693913,1704.8052672566614,1455.448210515991,32.0,0.7957890327062419,0.2042109672937581
2009-520,Roland Garros,2009-05-25,R128,Clay,Tommy Robredo,Adrian Mannarino,tommy robredo,adrian mannarino,1725.8866513972914,1476.1987033539278,1732.0293970966484,1470.0559576545709,32.0,0.8080391968950938,0.19196080310490615
2009-520,Roland Garros,2009-05-25,R128,Clay,Daniel Gimeno Traver,Evgeny Korolev,daniel gimeno traver,evgeny korolev,1464.8838007822596,1490.7437924204216,1482.0725030887497,1473.5550901139316,32.0,0.4628530529221859,0.5371469470778141
