player_id,name,name_norm,ioc,hand,height_cm,first_seen_date,last_seen_date
73972297,Lorenzo Musetti,lorenzo musetti,ITA,R,185.0,2021-05-31,2024-08-26
48499763,Gianluca Mager,gianluca mager,ITA,R,188.0,2020-08-31,2022-01-17
946720,Botic Van De Zandschulp,botic van de zandschulp,NED,R,191.0,2021-02-08,2024-08-26
50635503,Enzo Couacaud,enzo couacaud,FRA,R,183.0,2021-05-31,2023-08-28
15468969,Tallon Griekspoor,tallon griekspoor,NED,R,188.0,2020-01-20,2024-08-26
22942579,Zachary Svajda,zachary svajda,USA,R,175.0,2019-08-26,2024-08-26
11223690,Bernabe Zapata Miralles,bernabe zapata miralles,ESP,R,183.0,2021-05-31,2024-01-15
95821780,Arthur Rinderknech,arthur rinderknech,FRA,R,196.0,2020-09-28,2024-08-26
63959922,Alex Molcan,alex molcan,SVK,L,178.0,2021-08-30,2023-08-28
44168120,Stefan Kozlov,stefan kozlov,USA,R,183.0,2022-01-17,2022-08-29
97749795,Aleksandar Vukic,aleksandar vukic,AUS,R,188.0,2020-09-28,2024-08-26
40001547,Yannick Hanfmann,yannick hanfmann,GER,R,193.0,2018-08-27,2024-07-01
66145793,Sebastian Baez,sebastian baez,ARG,R,170.0,2022-01-17,2024-08-26
65620388,Camilo Ugo Carabelli,camilo ugo carabelli,ARG,R,185.0,2022-05-23,2024-08-26
72538080,Borna Gojo,borna gojo,CRO,R,196.0,2022-05-23,2023-08-28
91484563,Holger Rune,holger rune,DEN,R,188.0,2021-08-30,2024-08-26
42111068,Pedro Cachin,pedro cachin,ARG,R,185.0,2022-05-23,2024-05-27
39355000,Zdenek Kolar,zdenek kolar,CZE,R,183.0,2022-05-23,2022-06-27
62116737,Tim Van Rijthoven,tim van rijthoven,NED,R,188.0,2022-06-27,2022-08-29
10601947,Christian Harrison,christian harrison,USA,R,180.0,2016-08-29,2022-06-27
3881607,Ryan Peniston,ryan peniston,GBR,L,180.0,2022-06-27,2023-07-03
54807080,Hugo Grenier,hugo grenier,FRA,R,196.0,2022-06-27,2024-08-26
1782079,Jack Draper,jack draper,GBR,L,193.0,2021-06-28,2024-08-26
84420166,Alastair Gray,alastair gray,GBR,R,193.0,2022-06-27,2022-06-27
64479208,Nuno Borges,nuno borges,POR,R,185.0,2022-05-23,2024-08-26
91971081,Yibing Wu,yibing wu,CHN,R,183.0,2022-08-29,2023-08-28
76084102,Emilio Nava,emilio nava,USA,R,185.0,2021-08-30,2023-08-28
43954318,Brandon Holt,brandon holt,USA,R,185.0,2022-08-29,2023-01-16
87898581,Gijs Brouwer,gijs brouwer,NED,L,191.0,2022-08-29,2023-07-03
18546128,Christopher Eubanks,christopher eubanks,USA,R,201.0,2017-08-28,2024-08-26
83610643,Dalibor Svrcina,dalibor svrcina,CZE,R,178.0,2023-01-16,2023-01-16
96004950,Juncheng Shang,juncheng shang,CHN,L,180.0,2023-01-16,2024-08-26
35829344,Yosuke Watanuki,yosuke watanuki,JPN,R,180.0,2023-01-16,2024-01-15
34514018,Rinky Hijikata,rinky hijikata,AUS,R,178.0,2022-08-29,2024-08-26
28951245,Tomas Martin Etcheverry,tomas martin etcheverry,ARG,R,196.0,2022-01-17,2024-08-26
13845392,Constant Lestienne,constant lestienne,FRA,R,180.0,2023-01-16,2024-08-26
96035894,Jiri Lehecka,jiri lehecka,CZE,R,185.0,2022-01-17,2024-08-26
66332540,Francisco Cerundolo,francisco cerundolo,ARG,R,185.0,2021-05-31,2024-08-26
17999500,Ben Shelton,ben shelton,USA,L,193.0,2022-08-29,2024-08-26
3407558,Matteo Arnaldi,matteo arnaldi,ITA,R,185.0,2023-05-29,2024-08-26
77146131,Alexander Shevchenko,alexander shevchenko,KAZ,R,185.0,2023-05-29,2024-08-26
63788668,Luca Van Assche,luca van assche,FRA,R,178.0,2023-01-16,2024-07-01
28257604,Juan Pablo Varillas,juan pablo varillas,PER,R,185.0,2022-05-23,2024-01-15
16681485,Genaro Alberto Olivieri,genaro alberto olivieri,ARG,R,175.0,2023-05-29,2023-05-29
886642,Andrea Vavassori,andrea vavassori,ITA,R,193.0,2022-06-27,2023-05-29
35227582,Thiago Agustin Tirante,thiago agustin tirante,ARG,R,185.0,2023-05-29,2024-05-27
26416981,Zhizhen Zhang,zhizhen zhang,CHN,R,193.0,2021-06-28,2024-08-26
20719163,Giulio Zeppieri,giulio zeppieri,ITA,L,183.0,2022-05-23,2024-05-27
16611619,Max Purcell,max purcell,AUS,R,185.0,2020-01-20,2024-08-26
39562881,Thiago Seyboth Wild,thiago seyboth wild,BRA,R,185.0,2020-08-31,2024-08-26
75744730,Dominic Stricker,dominic stricker,SUI,L,183.0,2023-05-29,2024-08-26
50768066,Harold Mayot,harold mayot,FRA,R,180.0,2020-09-28,2024-05-27
59482820,Tomas Barrios Vera,tomas barrios vera,CHI,R,191.0,2021-06-28,2023-07-03
40715306,Jan Choinski,jan choinski,GBR,R,196.0,2023-07-03,2024-08-26
32550918,Arthur Fils,arthur fils,FRA,R,185.0,2023-05-29,2024-08-26
71200936,Yu Hsiou Hsu,yu hsiou hsu,TPE,R,178.0,2023-01-16,2023-08-28
63300704,Felipe Meligeni Alves,felipe meligeni alves,BRA,R,185.0,2023-08-28,2024-07-01
32749857,Alex Michelsen,alex michelsen,USA,R,193.0,2023-08-28,2024-08-26
19624543,Fabian Marozsan,fabian marozsan,HUN,R,193.0,2023-07-03,2024-08-26
78251095,Juan Manuel Cerundolo,juan manuel cerundolo,ARG,L,183.0,2022-01-17,2023-08-28
56021115,Titouan Droguet,titouan droguet,FRA,R,191.0,2023-08-28,2023-08-28
36586303,Jakub Mensik,jakub mensik,CZE,R,193.0,2023-08-28,2024-08-26
94449104,Jesper De Jong,jesper de jong,NED,R,180.0,2024-01-15,2024-05-27
64401258,Aleksandar Kovacevic,aleksandar kovacevic,USA,R,183.0,2023-05-29,2024-08-26
53459440,Pavel Kotov,pavel kotov,RUS,R,191.0,2022-05-23,2024-08-26
98185226,Flavio Cobolli,flavio cobolli,ITA,R,183.0,2023-05-29,2024-08-26
19435902,Arthur Cazaux,arthur cazaux,FRA,R,183.0,2021-05-31,2024-08-26
14539872,Lukas Klein,lukas klein,SVK,R,193.0,2022-06-27,2024-01-15
64382275,Henri Squire,henri squire,GER,R,196.0,2024-05-27,2024-05-27
72205740,Filip Misolic,filip misolic,AUT,R,180.0,2024-05-27,2024-05-27
93251610,Jozef Kovalik,jozef kovalik,SVK,R,183.0,2016-01-18,2024-05-27
94526247,Luciano Darderi,luciano darderi,ITA,R,183.0,2024-05-27,2024-08-26
1742067,Mariano Navone,mariano navone,ARG,R,178.0,2024-05-27,2024-08-26
82072023,Zizou Bergs,zizou bergs,BEL,R,185.0,2022-06-27,2024-08-26
88119010,Otto Virtanen,otto virtanen,FIN,R,193.0,2023-08-28,2024-08-26
26570414,Francisco Comesana,francisco comesana,ARG,R,178.0,2024-07-01,2024-08-26
80886049,Adam Walton,adam walton,AUS,R,183.0,2024-01-15,2024-08-26
18331494,Giovanni Mpetshi Perricard,giovanni mpetshi perricard,FRA,R,203.0,2023-05-29,2024-08-26
68970541,Jacob Fearnley,jacob fearnley,GBR,R,183.0,2024-07-01,2024-07-01
45833801,Mattia Bellucci,mattia bellucci,ITA,L,175.0,2023-01-16,2024-08-26
96581695,Gabriel Diallo,gabriel diallo,CAN,R,203.0,2024-05-27,2024-08-26
33350254,Tristan Schoolkate,tristan schoolkate,AUS,R,183.0,2024-08-26,2024-08-26
32348485,Facundo Diaz Acosta,facundo diaz acosta,ARG,L,183.0,2023-05-29,2024-08-26
80872670,Jim Courier,jim courier,USA,R,185.0,2000-01-17,2000-01-17
15489259,Dejan Petrovic,dejan petrovic,SRB,R,,2000-01-17,2001-01-15
19424185,Julian Alonso,julian alonso,ESP,R,185.0,2000-01-17,2000-01-17
27391380,Alberto Berasategui,alberto berasategui,ESP,R,173.0,2000-01-17,2000-06-26
22307803,Juan Antonio Marin,juan antonio marin,CRC,R,175.0,2000-01-17,2006-05-29
21829973,Bernd Karbacher,bernd karbacher,GER,R,185.0,2000-01-17,2000-01-17
31853958,Gouichi Motomura,gouichi motomura,JPN,R,173.0,2000-01-17,2003-01-13
68311217,Nicklas Kulti,nicklas kulti,SWE,R,190.0,2000-01-17,2000-01-17
89845448,Lorenzo Manta,lorenzo manta,SUI,R,190.0,2000-01-17,2000-01-17
69763598,Alex Lopez Moron,alex lopez moron,ESP,R,175.0,2000-01-17,2000-01-17
35347652,Martin Rodriguez,martin rodriguez,ARG,R,178.0,2000-01-17,2000-05-29
33909605,Rodolphe Cadart,rodolphe cadart,FRA,L,183.0,2000-01-17,2000-01-17
53447689,Oscar Serrano,oscar serrano,ESP,R,173.0,2000-05-29,2000-05-29
18813212,Thierry Guardiola,thierry guardiola,FRA,R,188.0,2000-05-29,2000-08-28
41147063,Guillaume Raoux,guillaume raoux,FRA,R,180.0,2000-05-29,2000-05-29
51247731,Christian Ruud,christian ruud,NOR,R,188.0,2000-05-29,2001-05-28
93350098,Eric Prodon,eric prodon,FRA,R,178.0,2000-05-29,2012-05-27
83777024,Michael Kohlmann,michael kohlmann,GER,R,188.0,2000-06-26,2002-06-24
95998279,Miles Maclagan,miles maclagan,GBR,R,180.0,2000-06-26,2000-06-26
3001400,Paul Kilderry,paul kilderry,AUS,R,175.0,2000-06-26,2000-06-26
91616753,Igor Gaudi,igor gaudi,ITA,R,188.0,2000-06-26,2000-06-26
91887550,Mahesh Bhupathi,mahesh bhupathi,IND,R,185.0,2000-06-26,2000-06-26
19746562,Cedric Kauffmann,cedric kauffmann,FRA,R,,2000-08-28,2001-05-28
53357304,Phillip King,phillip king,USA,R,175.0,2000-08-28,2000-08-28
38718844,Nenad Zimonjic,nenad zimonjic,SRB,R,190.0,2001-01-15,2001-01-15
72419561,Ladislav Svarc,ladislav svarc,SVK,R,188.0,2001-01-15,2001-01-15
94449903,Matthew Breen,matthew breen,AUS,R,,2001-01-15,2001-01-15
60450931,Todd Perry,todd perry,AUS,R,175.0,2001-01-15,2001-01-15
86992781,Ota Fukarek,ota fukarek,CZE,R,190.0,2001-01-15,2002-01-14
24049174,Marc Kevin Goellner,marc kevin goellner,GER,R,196.0,2001-05-28,2001-05-28
37908781,Artem Derepasko,artem derepasko,RUS,R,,2001-06-25,2001-06-25
12184554,Luke Milligan,luke milligan,GBR,R,180.0,2001-06-25,2001-06-25
75764881,Yong Il Yoon,yong il yoon,KOR,R,175.0,2001-06-25,2001-06-25
20689562,Edwin Kempes,edwin kempes,NED,R,188.0,2001-06-25,2002-08-26
18608718,Levar Harper Griffith,levar harper griffith,USA,R,,2001-08-27,2001-08-27
2606257,Hugo Armando,hugo armando,USA,R,183.0,2001-08-27,2005-05-23
14135803,Cristiano Caratti,cristiano caratti,ITA,R,178.0,2001-08-27,2002-06-24
27853241,Eric Taino,eric taino,PHI,L,175.0,2001-08-27,2002-08-26
82556121,Mike Bryan,mike bryan,USA,R,190.0,2001-08-27,2001-08-27
14899056,Ivan Miranda,ivan miranda,PER,R,175.0,2002-05-27,2004-01-19
25523499,Didac Perez,didac perez,ESP,R,178.0,2002-05-27,2002-05-27
95162964,Edgardo Massa,edgardo massa,ARG,R,180.0,2002-05-27,2006-05-29
36333625,Oliver Marach,oliver marach,AUT,R,185.0,2002-05-27,2006-08-28
98315074,Alan Mackin,alan mackin,GBR,R,183.0,2002-06-24,2007-01-15
12848903,Juan Pablo Guzman,juan pablo guzman,ARG,L,178.0,2002-06-24,2007-08-27
19925222,Alex Bogdanovic,alex bogdanovic,GBR,L,183.0,2002-06-24,2009-06-22
72862101,Denis Golovanov,denis golovanov,RUS,L,188.0,2002-06-24,2002-06-24
38291571,Radoslav Lukaev,radoslav lukaev,BUL,R,,2002-08-26,2002-08-26
9391154,Slimane Saoudi,slimane saoudi,ALG,L,,2002-08-26,2002-08-26
62206081,Prakash Amritraj,prakash amritraj,IND,R,188.0,2002-08-26,2002-08-26
22635002,Matias Boeker,matias boeker,USA,R,,2002-08-26,2002-08-26
22462789,Bjorn Rehnquist,bjorn rehnquist,SWE,R,175.0,2002-08-26,2009-01-19
14605492,Zeljko Krajan,zeljko krajan,CRO,R,178.0,2003-01-13,2003-06-23
20611745,Ryan Henry,ryan henry,AUS,R,183.0,2003-01-13,2003-01-13
18477103,Giovanni Lapentti,giovanni lapentti,ECU,R,193.0,2003-05-26,2009-08-31
23454687,Sergio Roitman,sergio roitman,ARG,R,185.0,2003-05-26,2009-06-22
39732211,Mariano Delfino,mariano delfino,ARG,R,183.0,2003-05-26,2003-05-26
32182976,Hermes Gamonal,hermes gamonal,CHI,R,180.0,2003-05-26,2003-05-26
81437924,Petr Luxa,petr luxa,CZE,R,190.0,2003-06-23,2003-06-23
68093662,Michal Mertinak,michal mertinak,SVK,R,180.0,2003-06-23,2003-06-23
15872550,Maximilian Abel,maximilian abel,GER,R,,2003-08-25,2003-08-25
99713510,Robert Yim,robert yim,USA,L,,2003-08-25,2003-08-25
90502378,Jeff Salzenstein,jeff salzenstein,USA,L,185.0,2003-08-25,2004-06-21
53087872,Dennis Van Scheppingen,dennis van scheppingen,NED,R,185.0,2004-01-19,2004-08-30
5922577,Jonathan Marray,jonathan marray,GBR,R,183.0,2004-06-21,2007-06-25
48460495,Andy Ram,andy ram,ISR,R,180.0,2004-06-21,2004-06-21
46713098,Kj Hippensteel,kj hippensteel,USA,L,190.0,2004-08-30,2004-08-30
91042749,Marc Kimmich,marc kimmich,AUS,R,183.0,2005-01-17,2006-01-16
16143172,Sasa Tuksar,sasa tuksar,CRO,R,180.0,2005-05-23,2006-05-29
71289436,Tomas Tenconi,tomas tenconi,ITA,R,178.0,2005-05-23,2005-05-23
15956075,Josh Goodall,josh goodall,GBR,R,188.0,2005-06-20,2012-06-25
91552328,Adrian Garcia,adrian garcia,CHI,R,175.0,2005-06-20,2005-06-20
9515039,Tobias Summerer,tobias summerer,GER,R,185.0,2005-06-20,2005-08-29
4544610,Razvan Sabau,razvan sabau,ROU,R,185.0,2005-08-29,2006-06-26
58775803,Jacob Adaktusson,jacob adaktusson,SWE,R,193.0,2006-01-16,2006-01-16
32716919,Pavel Snobel,pavel snobel,CZE,L,190.0,2006-01-16,2008-06-23
55659941,Julio Silva,julio silva,BRA,R,173.0,2006-05-29,2010-08-30
39051125,Benedikt Dorsch,benedikt dorsch,GER,R,178.0,2006-06-26,2006-06-26
1929431,Jamie Baker,jamie baker,GBR,R,183.0,2006-06-26,2013-01-14
81744360,Phillip Simmonds,phillip simmonds,USA,R,,2006-08-28,2006-08-28
59615451,Brian Wilson,brian wilson,USA,R,190.0,2007-01-15,2007-01-15
62621768,Dusan Vemic,dusan vemic,SRB,R,190.0,2007-05-28,2007-05-28
12088466,Alexandre Sidorenko,alexandre sidorenko,FRA,R,185.0,2007-05-28,2009-05-25
9461749,Jonathan Eysseric,jonathan eysseric,FRA,L,180.0,2007-05-28,2008-05-25
91634454,Bruno Echagaray,bruno echagaray,MEX,R,183.0,2007-08-27,2007-08-27
78241796,Michael Mcclune,michael mcclune,USA,R,188.0,2007-08-27,2007-08-27
41971048,Dominik Meffert,dominik meffert,GER,R,198.0,2007-08-27,2007-08-27
60436408,Edouard Roger-Vasselin,edouard roger-vasselin,FRA,R,188.0,2008-01-14,2016-06-27
29104552,Nick Lindahl,nick lindahl,AUS,R,183.0,2008-01-14,2010-01-18
10819594,Martin Slanar,martin slanar,AUT,R,,2008-01-14,2008-01-14
3538161,Jesse Huta Galung,jesse huta galung,NED,R,188.0,2008-05-25,2014-01-13
3994146,Frederico Gil,frederico gil,POR,R,178.0,2008-05-25,2012-01-16
9317694,Izak Van Der Merwe,izak van der merwe,RSA,R,196.0,2008-06-23,2008-06-23
97453202,Dawid Olejniczak,dawid olejniczak,POL,R,,2008-06-23,2008-06-23
68823667,Jan Minar,jan minar,CZE,R,,2008-08-25,2008-08-25
34638335,Stephane Bohli,stephane bohli,SUI,R,185.0,2008-08-25,2008-08-25
1683108,Colin Ebelthite,colin ebelthite,AUS,R,,2009-01-19,2009-01-19
63992451,Andrea Stoppini,andrea stoppini,ITA,R,190.0,2009-01-19,2009-01-19
57501094,Lamine Ouahab,lamine ouahab,ALG,R,185.0,2009-01-19,2009-01-19
1936047,Franco Ferreiro,franco ferreiro,BRA,R,188.0,2009-05-25,2009-05-25
9547020,Romain Jouan,romain jouan,FRA,R,183.0,2009-05-25,2011-08-29
21314328,Grigor Dimitrov,grigor dimitrov,BUL,R,188.0,2009-06-22,2024-08-26
15288690,Riccardo Ghedin,riccardo ghedin,ITA,R,188.0,2009-06-22,2009-06-22
63142096,Luka Gregorc,luka gregorc,SLO,R,,2009-06-22,2009-06-22
86361952,Santiago Gonzalez,santiago gonzalez,MEX,R,190.0,2009-06-22,2009-06-22
66573393,Michael Yani,michael yani,USA,R,185.0,2009-06-22,2011-08-29
67609215,Devin Britton,devin britton,USA,R,193.0,2009-08-31,2009-08-31
26547928,Chase Buchanan,chase buchanan,USA,R,193.0,2009-08-31,2009-08-31
58590385,Ricardo Hocevar,ricardo hocevar,BRA,R,180.0,2010-01-18,2010-01-18
80704076,David Guez,david guez,FRA,R,185.0,2010-01-18,2014-01-13
88071067,Jorge Aguilar,jorge aguilar,CHI,R,178.0,2010-05-24,2010-05-24
92219837,Gianni Mina,gianni mina,FRA,R,185.0,2010-05-24,2010-05-24
46873069,Andrey Kuznetsov,andrey kuznetsov,RUS,R,185.0,2010-06-21,2022-05-23
89635751,Guillermo Alcaide,guillermo alcaide,ESP,R,188.0,2010-06-21,2010-06-21
78996012,Bradley Klahn,bradley klahn,USA,L,190.0,2010-08-30,2020-08-31
30461280,Jack Sock,jack sock,USA,R,185.0,2010-08-30,2022-08-29
16122522,Lukas Rosol,lukas rosol,CZE,R,196.0,2010-08-30,2022-06-27
51407075,Dusan Lojda,dusan lojda,CZE,L,188.0,2010-08-30,2010-08-30
59778056,Martin Klizan,martin klizan,SVK,L,190.0,2010-08-30,2019-08-26
69358924,Marco Crugnola,marco crugnola,ITA,R,188.0,2011-01-17,2011-01-17
95899286,Javier Marti,javier marti,ESP,R,,2011-05-22,2011-05-22
94475629,Augustin Gensse,augustin gensse,FRA,R,180.0,2011-05-22,2011-08-29
91781019,Daniel Cox,daniel cox,GBR,R,170.0,2011-06-20,2014-06-23
80946336,Jaroslav Pospisil,jaroslav pospisil,CZE,R,175.0,2011-06-20,2011-06-20
23140223,Conor Niland,conor niland,IRL,R,185.0,2011-06-20,2011-08-29
57412013,Jonathan Dasnieres De Veigy,jonathan dasnieres de veigy,FRA,L,175.0,2011-08-29,2012-05-27
32039345,Joao Souza,joao souza,BRA,R,193.0,2011-08-29,2015-08-31
58974449,Robert Farah,robert farah,COL,R,193.0,2011-08-29,2011-08-29
20188131,Matteo Viola,matteo viola,ITA,R,188.0,2012-01-16,2012-01-16
21644552,Greg Jones,greg jones,AUS,R,190.0,2012-01-16,2012-01-16
81363800,Frederik Nielsen,frederik nielsen,DEN,R,190.0,2012-01-16,2012-01-16
93273383,Benjamin Mitchell,benjamin mitchell,AUS,R,183.0,2012-01-16,2013-01-14
9423714,Daniel Munoz de la Nava,daniel munoz de la nava,ESP,L,178.0,2012-05-27,2016-05-23
33614977,Oliver Golding,oliver golding,GBR,R,188.0,2012-06-25,2012-06-25
23091542,Maxime Authom,maxime authom,BEL,R,,2012-08-27,2013-01-14
38948258,Hiroki Moriya,hiroki moriya,JPN,R,168.0,2012-08-27,2015-06-29
43246360,Rhyne Williams,rhyne williams,USA,R,185.0,2012-08-27,2014-01-13
35736144,Arnau Brugues Davi,arnau brugues davi,ESP,L,183.0,2013-01-14,2013-01-14
60959350,John Patrick Smith,john patrick smith,AUS,L,188.0,2013-01-14,2020-01-20
34688593,Di Wu,di wu,CHN,R,175.0,2013-01-14,2016-01-18
34691140,Martin Alund,martin alund,ARG,R,183.0,2013-05-27,2013-06-24
92665043,Gastao Elias,gastao elias,POR,R,180.0,2013-06-24,2018-07-02
55971746,Matt Reid,matt reid,AUS,R,183.0,2013-06-24,2013-06-24
90580620,Bastian Knittel,bastian knittel,GER,L,180.0,2013-06-24,2013-06-24
26773830,Albano Olivetti,albano olivetti,FRA,R,203.0,2013-08-26,2016-06-27
75924533,Collin Altamirano,collin altamirano,USA,R,188.0,2013-08-26,2018-08-27
4227444,Ze Zhang,ze zhang,CHN,R,188.0,2014-01-13,2015-01-19
33537555,Laurent Lokoli,laurent lokoli,FRA,R,188.0,2014-05-26,2023-07-03
92757170,Facundo Arguello,facundo arguello,ARG,R,178.0,2014-05-26,2015-05-24
20198151,Miloslav Mecir Jr,miloslav mecir jr,SVK,R,190.0,2014-05-26,2014-05-26
18721058,Daniel Smethurst,daniel smethurst,GBR,R,188.0,2014-06-23,2014-06-23
42277125,James Mcgee,james mcgee,IRL,R,183.0,2014-08-25,2014-08-25
27508611,Niels Desein,niels desein,BEL,R,190.0,2014-08-25,2014-08-25
1859119,Yuki Bhambri,yuki bhambri,IND,R,185.0,2015-01-19,2018-08-27
83126642,Luca Vanni,luca vanni,ITA,R,198.0,2015-05-24,2019-01-14
73162869,Germain Gigounon,germain gigounon,BEL,R,,2015-05-24,2015-05-24
33995571,Maxime Hamou,maxime hamou,FRA,R,185.0,2015-05-24,2017-05-29
72159789,Christian Lindell,christian lindell,SWE,R,193.0,2015-05-24,2015-05-24
86860508,Kimmer Coppejans,kimmer coppejans,BEL,R,178.0,2015-05-24,2023-07-03
5474797,Ryan Shane,ryan shane,USA,R,193.0,2015-08-31,2015-08-31
41016642,Gerald Melzer,gerald melzer,AUT,L,188.0,2016-05-23,2018-01-15
28419978,Jordi Samper Montana,jordi samper montana,ESP,U,,2016-05-23,2016-05-23
33157757,Alexander Ward,alexander ward,GBR,R,185.0,2016-06-27,2017-07-03
82872440,Tristan Lamasine,tristan lamasine,FRA,R,183.0,2016-06-27,2016-06-27
58908926,Franko Skugor,franko skugor,CRO,R,196.0,2016-06-27,2016-06-27
84932850,Saketh Myneni,saketh myneni,IND,R,193.0,2016-08-29,2016-08-29
84990621,Guilherme Clezar,guilherme clezar,BRA,R,183.0,2016-08-29,2016-08-29
46314726,Blake Mott,blake mott,AUS,R,180.0,2017-01-16,2017-01-16
1211133,Arthur De Greef,arthur de greef,BEL,R,183.0,2017-05-29,2017-05-29
19575667,Geoffrey Blancaneaux,geoffrey blancaneaux,FRA,R,180.0,2017-08-28,2022-05-23
36630239,Vaclav Safranek,vaclav safranek,CZE,R,183.0,2017-08-28,2018-01-15
77503947,Patrick Kypson,patrick kypson,USA,R,188.0,2017-08-28,2024-01-15
97169707,Thai Son Kwiatkowski,thai son kwiatkowski,USA,R,188.0,2017-08-28,2020-08-31
27332827,Jc Aragone,jc aragone,USA,R,178.0,2017-08-28,2017-08-28
66440550,Darian King,darian king,BAR,R,188.0,2017-08-28,2017-08-28
68250507,Evan King,evan king,USA,L,185.0,2017-08-28,2017-08-28
99816998,Kevin King,kevin king,USA,L,191.0,2018-01-15,2018-01-15
64425477,Calvin Hemery,calvin hemery,FRA,R,191.0,2018-05-28,2018-05-28
4779770,Mohamed Safwat,mohamed safwat,EGY,R,180.0,2018-05-28,2020-08-31
42560936,Carlos Taberner,carlos taberner,ESP,R,183.0,2018-05-28,2022-06-27
91337928,Maxime Janvier,maxime janvier,FRA,R,196.0,2018-05-28,2024-07-01
47848733,Jason Jung,jason jung,TPE,R,180.0,2018-07-02,2020-09-28
64899858,Federico Gaio,federico gaio,ITA,R,178.0,2018-08-27,2020-08-31
36092134,Zhe Li,zhe li,CHN,R,183.0,2019-01-14,2019-01-14
61292581,Gleb Sakharov,gleb sakharov,FRA,R,185.0,2019-01-14,2019-01-14
22914026,Prajnesh Gunneswaran,prajnesh gunneswaran,IND,L,188.0,2019-01-14,2020-01-20
78721567,Rudolf Molleker,rudolf molleker,GER,R,188.0,2019-01-14,2019-05-27
58154705,Pedro Sousa,pedro sousa,POR,R,180.0,2019-01-14,2021-06-28
73526620,Alexey Vatutin,alexey vatutin,RUS,R,178.0,2019-05-27,2019-05-27
29660275,Yasutaka Uchiyama,yasutaka uchiyama,JPN,R,183.0,2019-07-01,2021-06-28
80742040,Paul Jubb,paul jubb,GBR,R,180.0,2019-07-01,2024-07-01
84252694,Brayden Schnur,brayden schnur,CAN,R,193.0,2019-07-01,2019-08-26
74984728,Mario Vilella Martinez,mario vilella martinez,ESP,R,178.0,2020-01-20,2021-05-31
20079168,Andrew Harris,andrew harris,AUS,R,183.0,2020-01-20,2020-01-20
6483149,Ulises Blanch,ulises blanch,USA,R,188.0,2020-08-31,2020-08-31
42479172,Emilio Gomez,emilio gomez,ECU,R,185.0,2020-09-28,2022-01-17
52296299,Steven Diez,steven diez,CAN,R,175.0,2020-09-28,2020-09-28
82010221,Frederico Ferreira Silva,frederico ferreira silva,POR,L,178.0,2021-02-08,2021-02-08
34556044,Li Tu,li tu,AUS,R,183.0,2021-02-08,2024-08-26
98033674,Mikael Torpegaard,mikael torpegaard,DEN,R,193.0,2021-02-08,2021-02-08
48045463,Daniel Masur,daniel masur,GER,R,183.0,2021-06-28,2021-06-28
15941655,Cem Ilkel,cem ilkel,TUR,R,185.0,2021-08-30,2021-08-30
22053146,Sam Riffice,sam riffice,USA,R,188.0,2021-08-30,2021-08-30
80714540,Chun Hsin Tseng,chun hsin tseng,TPE,R,175.0,2022-01-17,2023-01-16
98487727,Timofey Skatov,timofey skatov,KAZ,R,175.0,2022-01-17,2024-08-26
57442597,Santiago Fa Rodriguez Taverna,santiago fa rodriguez taverna,ARG,R,191.0,2022-05-23,2022-05-23
28911947,Manuel Guinard,manuel guinard,FRA,R,198.0,2022-05-23,2022-05-23
77831938,Franco Agamenone,franco agamenone,ITA,R,191.0,2022-05-23,2022-05-23
56486858,Marc Andrea Huesler,marc andrea huesler,SUI,L,196.0,2022-06-27,2023-08-28
81930936,Nicola Kuhn,nicola kuhn,GER,R,185.0,2022-06-27,2022-06-27
54713686,Alexander Ritschard,alexander ritschard,SUI,R,193.0,2022-06-27,2022-08-29
98521245,Learner Tien,learner tien,USA,L,180.0,2022-08-29,2024-08-26
53523574,Oleksii Krutykh,oleksii krutykh,UKR,R,185.0,2023-01-16,2023-01-16
34236170,Eduardo Nava,eduardo nava,USA,R,180.0,2023-05-29,2023-05-29
13947135,Hamad Medjedovic,hamad medjedovic,SRB,R,188.0,2023-05-29,2024-08-26
91247936,Sho Shimabukuro,sho shimabukuro,JPN,R,180.0,2023-07-03,2023-08-28
65904040,George Loffhagen,george loffhagen,GBR,R,188.0,2023-07-03,2023-07-03
64739601,Arthur Fery,arthur fery,GBR,R,175.0,2023-07-03,2024-07-01
92663849,Shintaro Mochizuki,shintaro mochizuki,JPN,R,175.0,2023-07-03,2024-05-27
7347054,Nicolas Moreno De Alboran,nicolas moreno de alboran,USA,R,185.0,2023-08-28,2024-05-27
57025189,Ethan Quinn,ethan quinn,USA,R,191.0,2023-08-28,2023-08-28
21108929,Dino Prizmic,dino prizmic,CRO,R,188.0,2024-01-15,2024-01-15
50190924,Dane Sweeny,dane sweeny,AUS,R,170.0,2024-01-15,2024-01-15
31226115,Vit Kopriva,vit kopriva,CZE,R,178.0,2024-01-15,2024-07-01
72982153,Terence Atmane,terence atmane,FRA,L,193.0,2024-01-15,2024-05-27
69552344,James Mccabe,james mccabe,AUS,R,188.0,2024-01-15,2024-01-15
86078001,Mate Valkusz,mate valkusz,HUN,R,183.0,2024-01-15,2024-01-15
2637789,Roman Andres Burruchaga,roman andres burruchaga,ARG,R,183.0,2024-05-27,2024-05-27
10677455,Luca Nardi,luca nardi,ITA,R,185.0,2024-05-27,2024-08-26
94319266,Valentin Vacherot,valentin vacherot,MON,R,193.0,2024-05-27,2024-05-27
