player_id,name,name_norm,ioc,first_seen_date,last_seen_date
75918781,Maximilian Marterer,maximilian marterer,GER,2017-08-28,2024-08-26
74046612,Patrick Kypson,patrick kypson,USA,2017-08-28,2024-01-15
94488419,Thai Son Kwiatkowski,thai son kwiatkowski,USA,2017-08-28,2020-08-31
81514430,Vaclav Safranek,vaclav safranek,CZE,2017-08-28,2018-01-15
59624151,Alexei Popyrin,alexei popyrin,AUS,2018-01-15,2024-08-26
6089897,Casper Ruud,casper ruud,NOR,2018-01-15,2024-08-26
33590805,Corentin Moutet,corentin moutet,FRA,2018-01-15,2024-08-26
70514144,Dennis Novak,dennis novak,AUT,2018-01-15,2023-03-07
3173899,Jaume Munar,jaume munar,ESP,2018-01-15,2024-08-26
41977191,Kevin King,kevin king,USA,2018-01-15,2018-01-15
73459386,Lorenzo Sonego,lorenzo sonego,ITA,2018-01-15,2024-08-26
3867010,Matteo Berrettini,matteo berrettini,ITA,2018-01-15,2024-08-26
20518325,Salvatore Caruso,salvatore caruso,ITA,2018-01-15,2022-01-17
42923296,Soon Woo Kwon,soon woo kwon,KOR,2018-01-15,2024-08-26
13023002,Hubert Hurkacz,hubert hurkacz,POL,2018-02-07,2024-08-26
55978194,Jason Jung,jason jung,TPE,2018-02-07,2020-09-28
76810834,Jay Clarke,jay clarke,GBR,2018-02-07,2022-06-27
13252083,Yannick Maden,yannick maden,GER,2018-02-07,2019-05-27
91759742,Calvin Hemery,calvin hemery,FRA,2018-05-28,2018-05-28
96307959,Carlos Taberner,carlos taberner,ESP,2018-05-28,2022-06-27
925434,Elliot Benchetrit,elliot benchetrit,MAR,2018-05-28,2020-09-28
34779839,Maxime Janvier,maxime janvier,FRA,2018-05-28,2024-01-07
51222602,Mohamed Safwat,mohamed safwat,EGY,2018-05-28,2020-08-31
32798447,Oscar Otte,oscar otte,GER,2018-05-28,2023-05-29
58407807,Federico Gaio,federico gaio,ITA,2018-08-27,2020-08-31
92303924,Felix Auger Aliassime,felix auger aliassime,CAN,2018-08-27,2024-08-26
38209508,Jenson Brooksby,jenson brooksby,USA,2018-08-27,2023-01-16
32879539,Lloyd Harris,lloyd harris,RSA,2018-08-27,2024-01-15
88297911,Mitchell Krueger,mitchell krueger,USA,2018-08-27,2024-08-26
37682973,Ugo Humbert,ugo humbert,FRA,2018-08-27,2024-08-26
98641416,Yannick Hanfmann,yannick hanfmann,GER,2018-08-27,2024-05-27
94693962,Brayden Schnur,brayden schnur,CAN,2019-01-07,2019-08-26
14280435,Dominik Koepfer,dominik koepfer,GER,2019-01-07,2024-08-26
44469255,Hugo Dellien,hugo dellien,BOL,2019-01-07,2023-08-28
4721340,Juan Ignacio Londero,juan ignacio londero,ARG,2019-01-07,2022-05-23
51843347,Kamil Majchrzak,kamil majchrzak,POL,2019-01-07,2022-08-29
49516601,Miomir Kecmanovic,miomir kecmanovic,SRB,2019-01-07,2024-08-26
88047787,Paul Jubb,paul jubb,GBR,2019-01-07,2024-01-07
89279663,Prajnesh Gunneswaran,prajnesh gunneswaran,IND,2019-01-07,2020-01-20
39839341,Yasutaka Uchiyama,yasutaka uchiyama,JPN,2019-01-07,2021-08-02
84173088,Gleb Sakharov,gleb sakharov,FRA,2019-01-14,2019-01-14
43643267,Marc Polmans,marc polmans,AUS,2019-01-14,2024-01-15
42081519,Pedro Sousa,pedro sousa,POR,2019-01-14,2021-08-02
33774240,Rudolf Molleker,rudolf molleker,GER,2019-01-14,2019-05-27
20379977,Zhe Li,zhe li,CHN,2019-01-14,2019-01-14
70535143,Alejandro Davidovich Fokina,alejandro davidovich fokina,ESP,2019-05-27,2024-08-26
75510026,Alexey Vatutin,alexey vatutin,RUS,2019-05-27,2019-05-27
48888521,Antoine Hoang,antoine hoang,FRA,2019-05-27,2021-08-30
46285618,Mikael Ymer,mikael ymer,SWE,2019-05-27,2023-05-29
54492394,Pedro Martinez,pedro martinez,ESP,2019-05-27,2024-08-26
51244226,Egor Gerasimov,egor gerasimov,BLR,2019-08-26,2022-01-17
26618743,Jannik Sinner,jannik sinner,ITA,2019-08-26,2024-08-26
95838804,Sumit Nagal,sumit nagal,IND,2019-08-26,2024-08-26
1468315,Zachary Svajda,zachary svajda,USA,2019-08-26,2024-08-26
98310035,Alejandro Tabilo,alejandro tabilo,CHI,2020-01-20,2024-08-26
66612351,Andrew Harris,andrew harris,AUS,2020-01-20,2020-01-20
49101984,Daniel Elahi Galan,daniel elahi galan,COL,2020-01-20,2024-05-27
38380125,Hugo Gaston,hugo gaston,FRA,2020-01-20,2024-08-26
95795271,Lorenzo Giustino,lorenzo giustino,ITA,2020-01-20,2020-09-28
55239023,Mario Vilella Martinez,mario vilella martinez,ESP,2020-01-20,2021-08-02
53992293,Max Purcell,max purcell,AUS,2020-01-20,2024-08-26
81199702,Tallon Griekspoor,tallon griekspoor,NED,2020-01-20,2024-08-26
31180705,Attila Balazs,attila balazs,HUN,2020-08-31,2023-08-28
84303126,Brandon Nakashima,brandon nakashima,USA,2020-08-31,2024-08-26
67636016,Emil Ruusuvuori,emil ruusuvuori,FIN,2020-08-31,2024-05-27
20254810,Federico Coria,federico coria,ARG,2020-08-31,2024-08-26
70953166,Gianluca Mager,gianluca mager,ITA,2020-08-31,2022-01-17
95035878,J J Wolf,j j wolf,USA,2020-08-31,2024-05-27
57114045,Maxime Cressy,maxime cressy,USA,2020-08-31,2023-05-29
75308876,Sebastian Korda,sebastian korda,USA,2020-08-31,2024-08-26
54656386,Thiago Seyboth Wild,thiago seyboth wild,BRA,2020-08-31,2024-08-26
51690017,Ulises Blanch,ulises blanch,USA,2020-08-31,2020-08-31
65164965,Aleksandar Vukic,aleksandar vukic,AUS,2020-09-28,2024-08-26
51629851,Arthur Rinderknech,arthur rinderknech,FRA,2020-09-28,2024-08-26
7621612,Daniel Altmaier,daniel altmaier,GER,2020-09-28,2024-08-26
40056975,Emilio Gomez,emilio gomez,ECU,2020-09-28,2022-01-17
53404244,Harold Mayot,harold mayot,FRA,2020-09-28,2024-05-27
79511522,Jurij Rodionov,jurij rodionov,AUT,2020-09-28,2023-05-29
89618252,Nikola Milojevic,nikola milojevic,SRB,2020-09-28,2022-01-17
95136651,Steven Diez,steven diez,CAN,2020-09-28,2020-09-28
82055340,Tomas Machac,tomas machac,CZE,2020-09-28,2024-08-26
46085275,Arthur Cazaux,arthur cazaux,FRA,2021-05-31,2024-08-26
56370289,Aslan Karatsev,aslan karatsev,RUS,2021-05-31,2024-05-27
7178991,Bernabe Zapata Miralles,bernabe zapata miralles,ESP,2021-05-31,2024-01-15
72573175,Botic Van De Zandschulp,botic van de zandschulp,NED,2021-05-31,2024-08-26
73350060,Carlos Alcaraz,carlos alcaraz,ESP,2021-05-31,2024-08-26
72316466,Enzo Couacaud,enzo couacaud,FRA,2021-05-31,2023-08-28
4934250,Francisco Cerundolo,francisco cerundolo,ARG,2021-05-31,2024-08-26
58373494,Lorenzo Musetti,lorenzo musetti,ITA,2021-05-31,2024-08-26
45663925,Roman Safiullin,roman safiullin,RUS,2021-05-31,2024-08-26
99263469,Daniel Masur,daniel masur,GER,2021-06-28,2021-06-28
73914024,Jack Draper,jack draper,GBR,2021-06-28,2024-08-26
63740170,Tomas Barrios Vera,tomas barrios vera,CHI,2021-06-28,2023-03-07
46352434,Zhizhen Zhang,zhizhen zhang,CHN,2021-06-28,2024-08-26
56243922,Frederico Ferreira Silva,frederico ferreira silva,POR,2021-08-02,2021-08-02
70945537,Li Tu,li tu,AUS,2021-08-02,2024-08-26
64462920,Mikael Torpegaard,mikael torpegaard,DEN,2021-08-02,2021-08-02
25809887,Alex Molcan,alex molcan,SVK,2021-08-30,2023-08-28
81049321,Cem Ilkel,cem ilkel,TUR,2021-08-30,2021-08-30
45922391,Emilio Nava,emilio nava,USA,2021-08-30,2023-08-28
66711212,Holger Rune,holger rune,DEN,2021-08-30,2024-08-26
28493548,Sam Riffice,sam riffice,USA,2021-08-30,2021-08-30
90300823,Chun Hsin Tseng,chun hsin tseng,TPE,2022-01-17,2023-01-16
54821561,Jiri Lehecka,jiri lehecka,CZE,2022-01-17,2024-08-26
26581288,Juan Manuel Cerundolo,juan manuel cerundolo,ARG,2022-01-17,2023-08-28
72245817,Sebastian Baez,sebastian baez,ARG,2022-01-17,2024-08-26
37815540,Stefan Kozlov,stefan kozlov,USA,2022-01-17,2022-08-29
87492898,Timofey Skatov,timofey skatov,KAZ,2022-01-17,2024-08-26
62488580,Tomas Martin Etcheverry,tomas martin etcheverry,ARG,2022-01-17,2024-08-26
72928363,Borna Gojo,borna gojo,CRO,2022-05-23,2023-08-28
78016004,Camilo Ugo Carabelli,camilo ugo carabelli,ARG,2022-05-23,2024-08-26
55400919,Franco Agamenone,franco agamenone,ITA,2022-05-23,2022-05-23
75455260,Giulio Zeppieri,giulio zeppieri,ITA,2022-05-23,2024-05-27
73836961,Juan Pablo Varillas,juan pablo varillas,PER,2022-05-23,2024-01-15
18366465,Manuel Guinard,manuel guinard,FRA,2022-05-23,2022-05-23
83786690,Nuno Borges,nuno borges,POR,2022-05-23,2024-08-26
44026582,Pavel Kotov,pavel kotov,RUS,2022-05-23,2024-08-26
87725172,Pedro Cachin,pedro cachin,ARG,2022-05-23,2024-05-27
14738239,Santiago Fa Rodriguez Taverna,santiago fa rodriguez taverna,ARG,2022-05-23,2022-05-23
81449443,Zdenek Kolar,zdenek kolar,CZE,2022-05-23,2022-06-27
49618514,Alastair Gray,alastair gray,GBR,2022-06-27,2022-06-27
1215325,Alexander Ritschard,alexander ritschard,SUI,2022-06-27,2022-08-29
57514053,Andrea Vavassori,andrea vavassori,ITA,2022-06-27,2023-05-29
42474932,Hugo Grenier,hugo grenier,FRA,2022-06-27,2024-08-26
36658708,Lukas Klein,lukas klein,SVK,2022-06-27,2024-01-15
28716698,Marc Andrea Huesler,marc andrea huesler,SUI,2022-06-27,2023-08-28
85376394,Nicola Kuhn,nicola kuhn,GER,2022-06-27,2022-06-27
28428227,Ryan Peniston,ryan peniston,GBR,2022-06-27,2023-03-07
29256924,Tim Van Rijthoven,tim van rijthoven,NED,2022-06-27,2022-08-29
75176361,Zizou Bergs,zizou bergs,BEL,2022-06-27,2024-08-26
16684172,Ben Shelton,ben shelton,USA,2022-08-29,2024-08-26
65925134,Brandon Holt,brandon holt,USA,2022-08-29,2023-01-16
18228957,Gijs Brouwer,gijs brouwer,NED,2022-08-29,2023-03-07
25946104,Learner Tien,learner tien,USA,2022-08-29,2024-08-26
87494374,Rinky Hijikata,rinky hijikata,AUS,2022-08-29,2024-08-26
54263250,Yibing Wu,yibing wu,CHN,2022-08-29,2023-08-28
2578301,Constant Lestienne,constant lestienne,FRA,2023-01-16,2024-08-26
22934714,Dalibor Svrcina,dalibor svrcina,CZE,2023-01-16,2023-01-16
27684507,Juncheng Shang,juncheng shang,CHN,2023-01-16,2024-08-26
51838421,Luca Van Assche,luca van assche,FRA,2023-01-16,2024-05-27
37245147,Mattia Bellucci,mattia bellucci,ITA,2023-01-16,2024-08-26
69316975,Oleksii Krutykh,oleksii krutykh,UKR,2023-01-16,2023-01-16
74581005,Yosuke Watanuki,yosuke watanuki,JPN,2023-01-16,2024-01-15
17642702,Yu Hsiou Hsu,yu hsiou hsu,TPE,2023-01-16,2023-08-28
93154317,Alexander Shevchenko,alexander shevchenko,KAZ,2023-03-07,2024-08-26
98741961,Arthur Fery,arthur fery,GBR,2023-03-07,2024-01-07
64847893,Arthur Fils,arthur fils,FRA,2023-03-07,2024-08-26
53185636,Dominic Stricker,dominic stricker,SUI,2023-03-07,2024-08-26
50034464,Fabian Marozsan,fabian marozsan,HUN,2023-03-07,2024-08-26
89267594,George Loffhagen,george loffhagen,GBR,2023-03-07,2023-03-07
19744841,Hamad Medjedovic,hamad medjedovic,SRB,2023-03-07,2024-08-26
38504890,Jan Choinski,jan choinski,GBR,2023-03-07,2024-08-26
99099448,Matteo Arnaldi,matteo arnaldi,ITA,2023-03-07,2024-08-26
21788455,Shintaro Mochizuki,shintaro mochizuki,JPN,2023-03-07,2024-05-27
84666610,Sho Shimabukuro,sho shimabukuro,JPN,2023-03-07,2023-08-28
12606113,Aleksandar Kovacevic,aleksandar kovacevic,USA,2023-05-29,2024-08-26
65870644,Eduardo Nava,eduardo nava,USA,2023-05-29,2023-05-29
93934671,Facundo Diaz Acosta,facundo diaz acosta,ARG,2023-05-29,2024-08-26
74753368,Flavio Cobolli,flavio cobolli,ITA,2023-05-29,2024-08-26
61580393,Genaro Alberto Olivieri,genaro alberto olivieri,ARG,2023-05-29,2023-05-29
51899349,Giovanni Mpetshi Perricard,giovanni mpetshi perricard,FRA,2023-05-29,2024-08-26
44633948,Thiago Agustin Tirante,thiago agustin tirante,ARG,2023-05-29,2024-05-27
12611033,Alex Michelsen,alex michelsen,USA,2023-08-28,2024-08-26
91082262,Ethan Quinn,ethan quinn,USA,2023-08-28,2023-08-28
64434596,Felipe Meligeni Alves,felipe meligeni alves,BRA,2023-08-28,2024-05-27
88300054,Jakub Mensik,jakub mensik,CZE,2023-08-28,2024-08-26
64831305,Nicolas Moreno De Alboran,nicolas moreno de alboran,USA,2023-08-28,2024-05-27
23265734,Otto Virtanen,otto virtanen,FIN,2023-08-28,2024-08-26
54916395,Titouan Droguet,titouan droguet,FRA,2023-08-28,2023-08-28
3219108,Adam Walton,adam walton,AUS,2024-01-07,2024-08-26
41682873,Alejandro Moro Canas,alejandro moro canas,ESP,2024-01-07,2024-01-07
36266675,Billy Harris,billy harris,GBR,2024-01-07,2024-01-07
66219887,Charles Broom,charles broom,GBR,2024-01-07,2024-01-07
5219819,Francisco Comesana,francisco comesana,ARG,2024-01-07,2024-08-26
71955015,Henry Searle,henry searle,GBR,2024-01-07,2024-01-07
35516306,Jacob Fearnley,jacob fearnley,GBR,2024-01-07,2024-01-07
88481648,Luca Nardi,luca nardi,ITA,2024-01-07,2024-08-26
99747631,Luciano Darderi,luciano darderi,ITA,2024-01-07,2024-08-26
70321718,Mariano Navone,mariano navone,ARG,2024-01-07,2024-08-26
91384217,Mark Lajal,mark lajal,EST,2024-01-07,2024-01-07
59148214,Vit Kopriva,vit kopriva,CZE,2024-01-07,2024-01-15
66065100,Dane Sweeny,dane sweeny,AUS,2024-01-15,2024-01-15
69264655,Dino Prizmic,dino prizmic,CRO,2024-01-15,2024-01-15
9934620,James Mccabe,james mccabe,AUS,2024-01-15,2024-01-15
6282162,Jesper De Jong,jesper de jong,NED,2024-01-15,2024-05-27
757042,Mate Valkusz,mate valkusz,HUN,2024-01-15,2024-01-15
72882994,Terence Atmane,terence atmane,FRA,2024-01-15,2024-05-27
7508473,Filip Misolic,filip misolic,AUT,2024-05-27,2024-05-27
65408352,Gabriel Diallo,gabriel diallo,CAN,2024-05-27,2024-08-26
6274934,Gustavo Heide,gustavo heide,BRA,2024-05-27,2024-05-27
69909514,Henri Squire,henri squire,GER,2024-05-27,2024-05-27
12832573,Roman Andres Burruchaga,roman andres burruchaga,ARG,2024-05-27,2024-05-27
90501562,Valentin Vacherot,valentin vacherot,MON,2024-05-27,2024-05-27
71849665,Bu Yunchaokete,bu yunchaokete,CHN,2024-08-26,2024-08-26
35778786,Eliot Spizzirri,eliot spizzirri,USA,2024-08-26,2024-08-26
46083206,Kyrian Jacquet,kyrian jacquet,FRA,2024-08-26,2024-08-26
6595051,Maks Kasnikowski,maks kasnikowski,POL,2024-08-26,2024-08-26
98936039,Matthew Forbes,matthew forbes,USA,2024-08-26,2024-08-26
63577812,Tristan Schoolkate,tristan schoolkate,AUS,2024-08-26,2024-08-26
65330098,Bu Y.,bu y.,CHN,2025-01-12,2025-07-02
76867621,Darderi L.,darderi l.,ITA,2025-01-12,2025-07-04
88605083,Fils A.,fils a.,FRA,2025-01-12,2025-05-31
5123010,Gaston H.,gaston h.,FRA,2025-01-12,2025-07-01
77310196,Gigante M.,gigante m.,ITA,2025-01-12,2025-05-30
60588347,Habib H.,habib h.,LBN,2025-01-12,2025-01-15
78598534,Halys Q.,halys q.,FRA,2025-01-12,2025-07-01
14624389,Humbert U.,humbert u.,FRA,2025-01-12,2025-07-01
5036584,Jasika O.,jasika o.,AUS,2025-01-12,2025-01-12
91878028,Lehecka J.,lehecka j.,CZE,2025-01-12,2025-07-02
14816125,Machac T.,machac t.,CZE,2025-01-12,2025-07-03
23368873,Martinez P.,martinez p.,ESP,2025-01-12,2025-07-05
53872393,Monteiro T.,monteiro t.,BRA,2025-01-12,2025-05-25
3991962,Munar J.,munar j.,ESP,2025-01-12,2025-07-05
30002872,Nagal S.,nagal s.,IND,2025-01-12,2025-01-12
5414396,Nishikori K.,nishikori k.,JPN,2025-01-12,2025-01-15
91701327,Onclin G.,onclin g.,BEL,2025-01-12,2025-01-12
64187739,Opelka R.,opelka r.,USA,2025-01-12,2025-07-03
62170040,Pouille L.,pouille l.,FRA,2025-01-12,2025-01-12
24841425,Ruud C.,ruud c.,NOR,2025-01-12,2025-05-28
14411832,Tu L.,tu l.,AUS,2025-01-12,2025-01-12
7976090,Virtanen O.,virtanen o.,FIN,2025-01-12,2025-01-12
70629879,Walton A.,walton a.,AUS,2025-01-12,2025-07-01
10750970,Zverev A.,zverev a.,GER,2025-01-12,2025-07-01
68111224,Alcaraz C.,alcaraz c.,ESP,2025-01-13,2025-07-13
1397516,Auger-Aliassime F.,auger-aliassime f.,CAN,2025-01-13,2025-07-03
90877286,Baez S.,baez s.,ARG,2025-01-13,2025-07-01
44848596,Basavareddy N.,basavareddy n.,USA,2025-01-13,2025-06-30
83538455,Basilashvili N.,basilashvili n.,GEO,2025-01-13,2025-07-03
38847756,Bonzi B.,bonzi b.,FRA,2025-01-13,2025-07-02
27667875,Borges N.,borges n.,POR,2025-01-13,2025-07-04
16144792,Carballes Baena R.,carballes baena r.,ESP,2025-01-13,2025-07-01
80770926,Cazaux A.,cazaux a.,FRA,2025-01-13,2025-07-03
69071434,Daniel T.,daniel t.,JPN,2025-01-13,2025-01-13
5200467,Davidovich Fokina A.,davidovich fokina a.,ESP,2025-01-13,2025-07-04
93908307,Dimitrov G.,dimitrov g.,BUL,2025-01-13,2025-07-07
5105611,Djokovic N.,djokovic n.,SRB,2025-01-13,2025-07-11
22166643,Dougaz A.,dougaz a.,TUN,2025-01-13,2025-01-13
29869556,Draper J.,draper j.,GBR,2025-01-13,2025-07-03
88812787,Duckworth J.,duckworth j.,AUS,2025-01-13,2025-06-30
28308977,Dzumhur D.,dzumhur d.,BIH,2025-01-13,2025-07-01
91087531,Faria J.,faria j.,POR,2025-01-13,2025-07-01
35901564,Fearnley J.,fearnley j.,GBR,2025-01-13,2025-06-30
82987719,Goffin D.,goffin d.,BEL,2025-01-13,2025-07-01
92925769,Jarry N.,jarry n.,CHI,2025-01-13,2025-07-06
40649004,Klein L.,klein l.,SVK,2025-01-13,2025-01-13
72924460,Koepfer D.,koepfer d.,GER,2025-01-13,2025-01-13
66135979,Kokkinakis T.,kokkinakis t.,AUS,2025-01-13,2025-01-15
352240,Korda S.,korda s.,USA,2025-01-13,2025-05-30
23220288,Kotov P.,kotov p.,RUS,2025-01-13,2025-01-13
36189780,Kyrgios N.,kyrgios n.,AUS,2025-01-13,2025-01-13
40266991,Landaluce M.,landaluce m.,ESP,2025-01-13,2025-01-13
44773010,Marozsan F.,marozsan f.,HUN,2025-01-13,2025-07-03
96273591,Mccabe J.,mccabe j.,AUS,2025-01-13,2025-01-16
80635371,Mensik J.,mensik j.,CZE,2025-01-13,2025-07-05
85374453,Michelsen A.,michelsen a.,USA,2025-01-13,2025-07-01
520251,Muller A.,muller a.,FRA,2025-01-13,2025-07-01
94508318,Navone M.,navone m.,ARG,2025-01-13,2025-07-03
14972380,Nishioka Y.,nishioka y.,JPN,2025-01-13,2025-07-01
77737595,O Connell C.,o connell c.,AUS,2025-01-13,2025-06-30
62596809,Passaro F.,passaro f.,ITA,2025-01-13,2025-05-27
46975492,Paul T.,paul t.,USA,2025-01-13,2025-07-03
72067782,Rinderknech A.,rinderknech a.,FRA,2025-01-13,2025-07-04
67145120,Safiullin R.,safiullin r.,RUS,2025-01-13,2025-06-30
42445010,Schoolkate T.,schoolkate t.,AUS,2025-01-13,2025-05-25
69838886,Seyboth Wild T.,seyboth wild t.,BRA,2025-01-13,2025-01-13
6137939,Shang J.,shang j.,CHN,2025-01-13,2025-01-13
36219417,Shevchenko A.,shevchenko a.,KAZ,2025-01-13,2025-07-01
30053000,Sinner J.,sinner j.,ITA,2025-01-13,2025-07-13
42815269,Stricker D.,stricker d.,SUI,2025-01-13,2025-01-13
86482170,Struff J.L.,struff j.l.,GER,2025-01-13,2025-07-04
87125188,Tabilo A.,tabilo a.,CHI,2025-01-13,2025-05-28
73222355,Thompson J.,thompson j.,AUS,2025-01-13,2025-07-06
77463983,Tiafoe F.,tiafoe f.,USA,2025-01-13,2025-07-02
29321310,Tsitsipas S.,tsitsipas s.,GRE,2025-01-13,2025-06-30
57271587,Vukic A.,vukic a.,AUS,2025-01-13,2025-07-03
58992435,Altmaier D.,altmaier d.,GER,2025-01-14,2025-06-30
93352799,Arnaldi M.,arnaldi m.,ITA,2025-01-14,2025-07-01
82956618,Bautista Agut R.,bautista agut r.,ESP,2025-01-14,2025-06-30
8505834,Bergs Z.,bergs z.,BEL,2025-01-14,2025-06-30
93977374,Berrettini M.,berrettini m.,ITA,2025-01-14,2025-06-30
91259453,Boyer T.,boyer t.,USA,2025-01-14,2025-01-16
86278336,Brooksby J.,brooksby j.,USA,2025-01-14,2025-07-02
10580374,Bublik A.,bublik a.,KAZ,2025-01-14,2025-07-01
57014803,Carreno Busta P.,carreno busta p.,ESP,2025-01-14,2025-05-28
79999156,Cerundolo F.,cerundolo f.,ARG,2025-01-14,2025-06-30
19977564,Cobolli F.,cobolli f.,ITA,2025-01-14,2025-07-09
34705669,Comesana F.,comesana f.,ARG,2025-01-14,2025-07-01
98635282,Coria F.,coria f.,ARG,2025-01-14,2025-01-14
6446067,Coric B.,coric b.,CRO,2025-01-14,2025-01-14
59348917,De Minaur A.,de minaur a.,AUS,2025-01-14,2025-07-07
61743840,Diallo G.,diallo g.,CAN,2025-01-14,2025-07-02
23479722,Diaz Acosta F.,diaz acosta f.,ARG,2025-01-14,2025-01-16
56585027,Etcheverry T.,etcheverry t.,ARG,2025-01-14,2025-07-01
17004857,Fonseca J.,fonseca j.,BRA,2025-01-14,2025-07-04
50075617,Fritz T.,fritz t.,USA,2025-01-14,2025-07-11
32814238,Garin C.,garin c.,CHI,2025-01-14,2025-07-03
14575287,Giron M.,giron m.,USA,2025-01-14,2025-07-03
78921196,Griekspoor T.,griekspoor t.,NED,2025-01-14,2025-06-30
47186855,Hanfmann Y.,hanfmann y.,GER,2025-01-14,2025-05-25
93909250,Hijikata R.,hijikata r.,AUS,2025-01-14,2025-07-04
96194112,Hurkacz H.,hurkacz h.,POL,2025-01-14,2025-05-27
95278025,Kecmanovic M.,kecmanovic m.,SRB,2025-01-14,2025-07-05
72764153,Khachanov K.,khachanov k.,RUS,2025-01-14,2025-07-08
75962080,Krueger M.,krueger m.,USA,2025-01-14,2025-01-16
99475657,Lajovic D.,lajovic d.,SRB,2025-01-14,2025-06-30
92820914,Majchrzak K.,majchrzak k.,POL,2025-01-14,2025-07-06
42550832,Mannarino A.,mannarino a.,FRA,2025-01-14,2025-07-04
96165450,Medvedev D.,medvedev d.,RUS,2025-01-14,2025-06-30
69728886,Monfils G.,monfils g.,FRA,2025-01-14,2025-07-04
77030589,Moutet C.,moutet c.,FRA,2025-01-14,2025-07-03
90569548,Mpetshi G.,mpetshi g.,FRA,2025-01-14,2025-07-01
27779090,Musetti L.,musetti l.,ITA,2025-01-14,2025-07-01
18276190,Nakashima B.,nakashima b.,USA,2025-01-14,2025-07-05
89105413,Nardi L.,nardi l.,ITA,2025-01-14,2025-07-01
20842152,Norrie C.,norrie c.,GBR,2025-01-14,2025-07-08
24843332,Popyrin A.,popyrin a.,AUS,2025-01-14,2025-06-30
96629768,Rublev A.,rublev a.,RUS,2025-01-14,2025-07-06
14097206,Rune H.,rune h.,DEN,2025-01-14,2025-06-30
84431950,Samrej K.,samrej k.,THA,2025-01-14,2025-01-14
13717997,Shapovalov D.,shapovalov d.,CAN,2025-01-14,2025-07-01
95199431,Shelton B.,shelton b.,USA,2025-01-14,2025-07-09
68258124,Sonego L.,sonego l.,ITA,2025-01-14,2025-07-07
7152185,Tien L.,tien l.,USA,2025-01-14,2025-07-02
91489267,Ugo Carabelli C.,ugo carabelli c.,ARG,2025-01-14,2025-07-01
34088435,Van De Zandschulp B.,van de zandschulp b.,NED,2025-01-14,2025-07-03
29856964,Wawrinka S.,wawrinka s.,SUI,2025-01-14,2025-05-26
2407175,Zhang Zh.,zhang zh.,CHN,2025-01-14,2025-01-14
69365257,Cerundolo J.M.,cerundolo j.m.,ARG,2025-05-25,2025-05-28
95690866,Fucsovics M.,fucsovics m.,HUN,2025-05-25,2025-07-05
81050551,Galan D.E.,galan d.e.,COL,2025-05-25,2025-05-28
90254740,Hassan B.,hassan b.,LBN,2025-05-25,2025-05-25
51813077,Jacquet K.,jacquet k.,FRA,2025-05-25,2025-05-25
90184088,Kopriva V.,kopriva v.,CZE,2025-05-25,2025-06-30
94305441,Medjedovic H.,medjedovic h.,SRB,2025-05-25,2025-07-01
11157854,Moller E.,moller e.,DEN,2025-05-25,2025-06-30
90467113,Nava E.,nava e.,USA,2025-05-25,2025-05-28
5714321,Royer V.,royer v.,FRA,2025-05-25,2025-07-02
44827016,Tirante T.A.,tirante t.a.,ARG,2025-05-25,2025-05-25
98371835,Atmane T.,atmane t.,FRA,2025-05-26,2025-05-26
25796117,Blanchet U.,blanchet u.,FRA,2025-05-26,2025-05-26
70061393,Gasquet R.,gasquet r.,FRA,2025-05-26,2025-05-29
19420381,Llamas Ruiz P.,llamas ruiz p.,ESP,2025-05-26,2025-05-26
66932545,Misolic F.,misolic f.,AUT,2025-05-26,2025-06-30
16360093,Ofner S.,ofner s.,AUT,2025-05-26,2025-07-05
82163328,Ramos A.,ramos a.,ESP,2025-05-26,2025-05-26
20257637,Zeppieri G.,zeppieri g.,ITA,2025-05-26,2025-07-01
98443408,Bellucci M.,bellucci m.,ITA,2025-05-27,2025-07-04
38424578,Cilic M.,cilic m.,CRO,2025-05-27,2025-07-07
64627384,De Jong J.,de jong j.,NED,2025-05-27,2025-07-03
32381451,Dellien H.,dellien h.,BOL,2025-05-27,2025-06-30
52754016,Djere L.,djere l.,SRB,2025-05-27,2025-06-30
34096046,Gomez F.A.,gomez f.a.,ARG,2025-05-27,2025-05-29
84213605,Harris L.,harris l.,RSA,2025-05-27,2025-07-02
17278313,Herbert P.,herbert p.,FRA,2025-05-27,2025-05-29
98800647,Kovacevic A.,kovacevic a.,USA,2025-05-27,2025-07-01
28327211,Marterer M.,marterer m.,GER,2025-05-27,2025-05-27
72461799,McDonald M.,mcdonald m.,USA,2025-05-27,2025-06-30
12681046,Quinn E.,quinn e.,USA,2025-05-27,2025-07-02
13605629,Rocha H.,rocha h.,POR,2025-05-27,2025-05-31
84237468,Tabur C.,tabur c.,FRA,2025-05-27,2025-05-27
5873699,Crawford O.,crawford o.,GBR,2025-06-30,2025-06-30
51127992,Fery A.,fery a.,GBR,2025-06-30,2025-07-03
40287917,Fognini F.,fognini f.,ITA,2025-06-30,2025-06-30
12171228,Harris B.,harris b.,GBR,2025-06-30,2025-07-02
44936729,Holt B.,holt b.,USA,2025-06-30,2025-06-30
62171818,Riedi L.,riedi l.,SUI,2025-06-30,2025-06-30
1653101,Rodesch C.,rodesch c.,LUX,2025-06-30,2025-06-30
53613976,Searle H.,searle h.,GBR,2025-06-30,2025-06-30
47878116,Tarvet O.,tarvet o.,GBR,2025-06-30,2025-07-02
